src_vid,dst_vid
DB04524,SMP0000196
DB04524,SMP0000212
DB04524,SMP0000334
DB04524,SMP0000456
DB04524,SMP0000558
DB04540,SMP0000099
DB04540,SMP0000111
DB04540,SMP0000209
DB04540,SMP0000316
DB04540,SMP0000372
DB04540,SMP0000388
DB04540,SMP0000389
DB04540,SMP0000510
DB04540,SMP0000577
DB04540,SMP0000718
DB04540,SMP0000082
DB04540,SMP0000089
DB04540,SMP0000092
DB04540,SMP0000107
DB04540,SMP0000117
DB04540,SMP0000119
DB04540,SMP0000314
DB04540,SMP0000319
DB04540,SMP0000371
DB04540,SMP0000508
DB04540,SMP0000575
DB04540,SMP0000717
DB04540,SMP0000720
DB04540,SMP0000023
DB04540,SMP0000035
DB04540,SMP0000079
DB04540,SMP0000095
DB04540,SMP0000112
DB04540,SMP0000130
DB04540,SMP0000131
DB04553,SMP0000004
DB04553,SMP0000016
DB04553,SMP0000029
DB04553,SMP0000177
DB04553,SMP0000033
DB04553,SMP0000198
DB04553,SMP0000221
DB04553,SMP0000223
DB04553,SMP0000244
DB04553,SMP0000515
DB04553,SMP0000179
DB04553,SMP0000201
DB04553,SMP0000214
DB04553,SMP0000222
DB04553,SMP0000242
DB04553,SMP0000340
DB04553,SMP0000341
DB04553,SMP0000452
DB04553,SMP0000455
DB04553,SMP0000484
DB04553,SMP0000485
DB04553,SMP0000502
DB04553,SMP0000514
DB04553,SMP0000570
DB04553,SMP0000721
DB04557,SMP0000077
DB04557,SMP0000087
DB04557,SMP0000093
DB04557,SMP0000094
DB04557,SMP0000114
DB04557,SMP0000116
DB04557,SMP0000692
DB04557,SMP0000697
DB04557,SMP0000702
DB04557,SMP0000084
DB04557,SMP0000085
DB04557,SMP0000086
DB04557,SMP0000096
DB04557,SMP0000101
DB04557,SMP0000104
DB04557,SMP0000289
DB04557,SMP0000353
DB04557,SMP0000693
DB04557,SMP0000696
DB04557,SMP0000698
DB04557,SMP0000700
DB04557,SMP0000703
DB04557,SMP0000704
DB04557,SMP0000705
DB04557,SMP0000706
DB04557,SMP0000709
DB04557,SMP0000018
DB04557,SMP0000075
DB04557,SMP0000083
DB04557,SMP0000098
DB04564,SMP0000520
DB04564,SMP0000518
DB04564,SMP0000031
DB04564,SMP0000519
DB04573,SMP0030880
DB04574,SMP0000532
DB04574,SMP0030880
DB04574,SMP0000041
DB04574,SMP0000356
DB04574,SMP0000068
DB04574,SMP0000565
DB04652,SMP0000371
DB04652,SMP0000575
DB04652,SMP0000717
DB04652,SMP0000372
DB04652,SMP0000577
DB04652,SMP0000718
DB04652,SMP0000130
DB04652,SMP0000373
DB04652,SMP0000566
DB04652,SMP0000576
DB04652,SMP0000578
DB04701,SMP0000501
DB04701,SMP0000183
DB04701,SMP0000500
DB04701,SMP0000015
DB04701,SMP0000143
DB04701,SMP0000337
DB04704,SMP0000371
DB04704,SMP0000575
DB04704,SMP0000717
DB04704,SMP0000372
DB04704,SMP0000577
DB04704,SMP0000718
DB04704,SMP0000130
DB04704,SMP0000373
DB04704,SMP0000566
DB04704,SMP0000576
DB04704,SMP0000578
DB04714,SMP0000099
DB04714,SMP0000111
DB04714,SMP0000209
DB04714,SMP0000388
DB04714,SMP0000389
DB04714,SMP0000510
DB04714,SMP0000082
DB04714,SMP0000089
DB04714,SMP0000092
DB04714,SMP0000107
DB04714,SMP0000117
DB04714,SMP0000119
DB04714,SMP0000319
DB04714,SMP0000508
DB04714,SMP0000023
DB04714,SMP0000079
DB04714,SMP0000095
DB04714,SMP0000112
DB04714,SMP0000131
DB04714,SMP0000386
DB04714,SMP0000387
DB04714,SMP0000509
DB04714,SMP0000511
DB04819,SMP0058741
DB04826,SMP0062894
DB04841,SMP0061047
DB04861,SMP0000366
DB04868,SMP0031697
DB04879,SMP0000421
DB04890,SMP0060058
DB04898,SMP0000279
DB05482,SMP0000600
DB05482,SMP0000433
DB05804,SMP0000356
DB05804,SMP0000068
DB05804,SMP0000565
DB06274,SMP0000685
DB06282,SMP0059114
DB06616,SMP0031698
DB06691,SMP0057583
DB06692,SMP0000288
DB06696,SMP0000713
DB06697,SMP0000651
DB06698,SMP0060744
DB06700,SMP0000636
DB06725,SMP0000700
DB06731,SMP0000646
DB06731,SMP0000426
DB06738,SMP0000690
DB06766,SMP0062881
DB06777,SMP0000316
DB06777,SMP0000314
DB06777,SMP0000720
DB06777,SMP0000035
DB06777,SMP0000315
DB06777,SMP0000317
DB06777,SMP0000318
DB06802,SMP0000702
DB07375,SMP0030406
DB07447,SMP0000356
DB07447,SMP0000068
DB07447,SMP0000565
DB07718,SMP0000206
DB07718,SMP0000006
DB07718,SMP0000218
DB07718,SMP0000370
DB07718,SMP0000429
DB07718,SMP0000008
DB07718,SMP0000169
DB07718,SMP0000190
DB07718,SMP0000369
DB07718,SMP0000494
DB07718,SMP0000498
DB07718,SMP0000533
DB07780,SMP0000099
DB07780,SMP0000111
DB07780,SMP0000209
DB07780,SMP0000342
DB07780,SMP0000345
DB07780,SMP0000388
DB07780,SMP0000389
DB07780,SMP0000510
DB07780,SMP0000024
DB07780,SMP0000082
DB07780,SMP0000089
DB07780,SMP0000092
DB07780,SMP0000107
DB07780,SMP0000117
DB07780,SMP0000119
DB07780,SMP0000319
DB07780,SMP0000508
DB07780,SMP0000023
DB07780,SMP0000079
DB07780,SMP0000095
DB07780,SMP0000112
DB07780,SMP0000131
DB07780,SMP0000344
DB07780,SMP0000346
DB07780,SMP0000386
DB07780,SMP0000387
DB07780,SMP0000509
DB07780,SMP0000511
DB07930,SMP0000456
DB07950,SMP0000063
DB08231,SMP0000456
DB08327,SMP0000206
DB08327,SMP0000006
DB08327,SMP0000218
DB08327,SMP0000370
DB08327,SMP0000429
DB08327,SMP0000008
DB08327,SMP0000169
DB08327,SMP0000190
DB08327,SMP0000369
DB08327,SMP0000494
DB08327,SMP0000498
DB08327,SMP0000533
DB08653,SMP0000063
DB08799,SMP0057584
DB08800,SMP0057585
DB08801,SMP0057582
DB08802,SMP0059716
DB08805,SMP0000735
DB08806,SMP0000734
DB08807,SMP0000657
DB08808,SMP0000670
DB08833,SMP0000316
DB08833,SMP0000314
DB08833,SMP0000720
DB08833,SMP0000035
DB08833,SMP0000315
DB08833,SMP0000317
DB08833,SMP0000318
DB08836,SMP0000732
DB08836,SMP0000733
DB08901,SMP0031700
DB08936,SMP0058931
DB09007,SMP0058903
DB09488,SMP0059881
DB11160,SMP0058916
DB11235,SMP0058769
DB11591,SMP0060170
DB11614,SMP0060235
DB11725,SMP0062623
DB11742,SMP0060204
DB11851,SMP0031699
DB12523,SMP0060230
DB12770,SMP0051038
DB12877,SMP0059044
DB13178,SMP0000011
DB13178,SMP0000043
DB13178,SMP0000182
DB13178,SMP0000582
DB13178,SMP0000462
DB13178,SMP0000463
DB13292,SMP0062886
DB13305,SMP0062621
DB13349,SMP0057586
DB13420,SMP0060742
DB13479,SMP0058732
DB13679,SMP0056811
DB13711,SMP0062895
DB13808,SMP0061052
DB13820,SMP0059738
DB13840,SMP0059710
