src_vid,dst_vid
DB09204,BE0000694
DB09204,BE0004863
DB09204,BE0000530
DB09204,BE0000925
DB09204,BE0004888
DB09205,BE0004866
DB09207,BE0000581
DB09207,BE0005582
DB09207,BE0004823
DB09209,BE0000632
DB09209,BE0000420
DB09209,BE0000368
DB09211,BE0000064
DB09211,BE0002375
DB09211,BE0003522
DB09211,BE0000262
DB09212,BE0000017
DB09212,BE0003074
DB09212,BE0004866
DB09212,BE0000262
DB09213,BE0000017
DB09213,BE0000246
DB09213,BE0001151
DB09213,BE0001088
DB09213,BE0003591
DB09213,BE0000215
DB09213,BE0001195
DB09213,BE0001018
DB09213,BE0000071
DB09213,BE0001025
DB09213,BE0003756
DB09213,BE0002887
DB09213,BE0002793
DB09213,BE0003541
DB09213,BE0003677
DB09213,BE0003538
DB09213,BE0003681
DB09213,BE0003536
DB09213,BE0009569
DB09213,BE0003679
DB09213,BE0000530
DB09213,BE0001188
DB09213,BE0000785
DB09213,BE0003642
DB09213,BE0001066
DB09213,BE0003645
DB09213,BE0000879
DB09213,BE0001042
DB09213,BE0001032
DB09213,BE0000017
DB09214,BE0000262
DB09214,BE0000017
DB09214,BE0000262
DB09214,BE0000017
DB09215,BE0000262
DB09215,BE0000017
DB09216,BE0000262
DB09216,BE0002638
DB09216,BE0000262
DB09217,BE0000469
DB09220,BE0000704
DB09221,BE0000918
DB09221,BE0000125
DB09221,BE0000029
DB09221,BE0001094
DB09221,BE0000205
DB09221,BE0001120
DB09221,BE0001898
DB09221,BE0002390
DB09221,BE0000735
DB09221,BE0004453
DB09221,BE0000818
DB09221,BE0000816
DB09221,BE0005844
DB09221,BE0000907
DB09221,BE0000756
DB09223,BE0000581
DB09223,BE0000451
DB09223,BE0002638
DB09223,BE0000530
DB09223,BE0000756
DB09224,BE0002363
DB09224,BE0004889
DB09225,BE0000451
DB09225,BE0000650
DB09225,BE0000486
DB09225,BE0000749
DB09225,BE0000945
DB09225,BE0002433
DB09225,BE0002638
DB09225,BE0000430
DB09227,BE0000483
DB09227,BE0000864
DB09227,BE0002638
DB09227,BE0002093
DB09228,BE0001529
DB09228,BE0002440
DB09228,BE0004672
DB09228,BE0000048
DB09228,BE0001021
DB09228,BE0001088
DB09228,BE0000430
DB09229,BE0002359
DB09229,BE0002357
DB09229,BE0002355
DB09229,BE0004888
DB09229,BE0002638
DB09229,BE0000530
DB09229,BE0000925
DB09229,BE0000303
DB09230,BE0002638
DB09230,BE0008715
DB09231,BE0008716
DB09231,BE0002362
DB09231,BE0002226
DB09232,BE0008715
DB09232,BE0002638
DB09234,BE0000012
DB09235,BE0000430
DB09235,BE0009739
DB09235,BE0000864
DB09235,BE0002638
DB09235,BE0008715
DB09236,BE0000530
DB09236,BE0000925
DB09236,BE0000430
DB09237,BE0002359
DB09237,BE0000263
DB09237,BE0000005
DB09237,BE0002638
DB09237,BE0000005
DB09237,BE0000263
DB09237,BE0000530
DB09237,BE0001032
DB09237,BE0003643
DB09237,BE0000106
DB09237,BE0008715
DB09238,BE0000864
DB09238,BE0000012
DB09238,BE0002793
DB09238,BE0002363
DB09238,BE0003543
DB09238,BE0003549
DB09238,BE0003536
DB09238,BE0002638
DB09238,BE0000501
DB09239,BE0002638
DB09239,BE0001032
DB09239,BE0002638
DB09240,BE0003578
DB09241,BE0000067
DB09241,BE0003544
DB09241,BE0003538
DB09241,BE0002433
DB09241,BE0003549
DB09241,BE0002887
DB09241,BE0002793
DB09241,BE0003536
DB09241,BE0002638
DB09241,BE0002362
DB09241,BE0000595
DB09241,BE0002363
DB09241,BE0000530
DB09241,BE0001032
DB09241,BE0003647
DB09241,BE0004752
DB09241,BE0003657
DB09241,BE0000289
DB09242,BE0003580
DB09242,BE0002198
DB09244,BE0000291
DB09244,BE0000289
DB09244,BE0002198
DB09244,BE0002198
DB09245,BE0002198
DB09245,BE0000324
DB09256,BE0002433
DB09256,BE0002887
DB09256,BE0003336
DB09256,BE0003533
DB09256,BE0002362
DB09256,BE0000537
DB09256,BE0000960
DB09257,BE0000216
DB09258,BE0000280
DB09258,BE0000775
DB09258,BE0000092
DB09262,BE0000560
DB09262,BE0000045
DB09262,BE0002638
DB09262,BE0003544
DB09262,BE0000530
DB09262,BE0004879
DB09265,BE0009334
DB09266,BE0003785
DB09268,BE0002705
DB09269,BE0000027
DB09270,BE0000176
DB09270,BE0000574
DB09270,BE0000499
DB09270,BE0004020
DB09270,BE0001032
DB09270,BE0000770
DB09272,BE0000420
DB09272,BE0000632
DB09272,BE0001004
DB09272,BE0001069
DB09272,BE0003645
DB09272,BE0003393
DB09273,BE0000694
DB09273,BE0000924
DB09273,BE0002433
DB09273,BE0008642
DB09274,BE0003679
DB09274,BE0003538
DB09274,BE0003336
DB09274,BE0000530
DB09274,BE0001067
DB09274,BE0001032
DB09274,BE0001004
DB09274,BE0003645
DB09274,BE0003089
DB09275,BE0003541
DB09276,BE0000062
DB09279,BE0001004
DB09279,BE0001067
DB09279,BE0001195
DB09280,BE0002638
DB09280,BE0003549
DB09280,BE0002887
DB09280,BE0002793
DB09280,BE0003536
DB09280,BE0000530
DB09280,BE0001032
DB09280,BE0003578
DB09282,BE0003578
DB09282,BE0000182
DB09282,BE0004922
DB09283,BE0000248
DB09285,BE0000262
DB09285,BE0003490
DB09285,BE0000759
DB09285,BE0000248
DB09285,BE0000262
DB09285,BE0003538
DB09285,BE0000756
DB09286,BE0000451
DB09286,BE0004863
DB09286,BE0000020
DB09286,BE0000581
DB09286,BE0000393
DB09286,BE0000289
DB09286,BE0001032
DB09287,BE0000017
DB09288,BE0000262
DB09288,BE0001023
DB09288,BE0000061
DB09288,BE0002180
DB09288,BE0003533
DB09288,BE0002433
DB09288,BE0002363
DB09288,BE0003541
DB09288,BE0004694
DB09288,BE0003538
DB09288,BE0004696
DB09288,BE0003678
DB09288,BE0000927
DB09288,BE0004767
DB09288,BE0000951
DB09288,BE0000886
DB09288,BE0003607
DB09288,BE0002793
DB09288,BE0002638
DB09288,BE0000770
DB09289,BE0000640
DB09289,BE0000291
DB09289,BE0000581
DB09289,BE0002638
DB09289,BE0000311
DB09290,BE0002433
DB09290,BE0000384
DB09291,BE0002363
DB09291,BE0002638
DB09291,BE0001067
DB09291,BE0001032
DB09291,BE0000266
DB09292,BE0001004
DB09292,BE0003659
DB09292,BE0000017
DB09295,BE0000262
DB09295,BE0002376
DB09295,BE0000017
DB09295,BE0000262
DB09295,BE0008651
DB09296,BE0002887
DB09296,BE0003541
DB09296,BE0001032
DB09296,BE0001067
DB09296,BE0004701
DB09297,BE0002638
DB09297,BE0002362
DB09297,BE0003541
DB09297,BE0001067
DB09297,BE0001032
DB09297,BE0001004
DB09297,BE0003659
DB09297,BE0003541
DB09298,BE0001066
DB09298,BE0001004
DB09298,BE0003659
DB09298,BE0001042
DB09298,BE0004136
DB09299,BE0009677
DB09299,BE0009678
DB09299,BE0008657
DB09299,BE0002705
DB09299,BE0002638
DB09299,BE0001262
DB09299,BE0004477
DB09299,BE0003106
DB09299,BE0003281
DB09299,BE0000530
DB09299,BE0001032
DB09299,BE0001188
DB09299,BE0001066
DB09299,BE0003645
DB09299,BE0001067
DB09299,BE0001004
DB09299,BE0003659
DB09299,BE0000045
DB09300,BE0000560
DB09300,BE0003394
DB09301,BE0002486
DB09301,BE0000163
DB09301,BE0001047
DB09301,BE0000972
DB09301,BE0001153
DB09301,BE0000883
DB09301,BE0009328
DB09301,BE0009329
DB09301,BE0009330
DB09301,BE0008643
DB09302,BE0008643
DB09303,BE0004864
DB09308,BE0002638
DB09309,BE0009075
DB09310,BE0000123
DB09317,BE0002638
DB09317,BE0000537
DB09317,BE0000123
DB09318,BE0002638
DB09318,BE0000537
DB09318,BE0004840
DB09324,BE0004961
DB09325,BE0009701
DB09325,BE0009702
DB09325,BE0009703
DB09325,BE0009704
DB09325,BE0002274
DB09326,BE0003949
DB09326,BE0000960
DB09327,BE0000324
DB09327,BE0004810
DB09327,BE0000960
DB09327,BE0003646
DB09327,BE0001204
DB09327,BE0004706
DB09327,BE0004705
DB09327,BE0004781
DB09327,BE0003672
DB09327,BE0003533
DB09328,BE0000888
DB09328,BE0002247
DB09328,BE0004135
DB09328,BE0001043
DB09329,BE0001043
DB09329,BE0000767
DB09330,BE0002638
DB09330,BE0002433
DB09330,BE0001032
DB09330,BE0001067
DB09330,BE0005459
DB09331,BE0000048
DB09332,BE0000333
DB09332,BE0000364
DB09332,BE0000216
DB09332,BE0000380
DB09332,BE0000403
DB09332,BE0000943
DB09332,BE0000713
DB09332,BE0002364
DB09332,BE0009333
DB09333,BE0000530
DB09333,BE0000848
DB09334,BE0002446
DB09336,BE0000066
DB09336,BE0003546
DB09338,BE0000880
DB09338,BE0000669
DB09338,BE0009080
DB09338,BE0000906
DB09338,BE0000972
DB09340,BE0001108
DB09341,BE0001056
DB09341,BE0001057
DB09341,BE0001045
DB09341,BE0004707
DB09341,BE0000893
DB09341,BE0005217
DB09341,BE0005218
DB09341,BE0005219
DB09341,BE0004783
DB09341,BE0005220
DB09341,BE0005221
DB09341,BE0005222
DB09341,BE0004754
DB09341,BE0009738
DB09342,BE0002193
DB09343,BE0003647
DB09343,BE0003657
DB09343,BE0001056
DB09344,BE0001818
DB09344,BE0001045
DB09344,BE0005216
DB09344,BE0009738
DB09347,BE0004796
DB09348,BE0000172
DB09351,BE0002363
DB09351,BE0000118
DB09363,BE0004909
DB09363,BE0008661
DB09363,BE0000123
DB09369,BE0000123
DB09371,BE0000132
DB09371,BE0000685
DB09371,BE0002638
DB09371,BE0001251
DB09374,BE0001069
DB09374,BE0000703
DB09374,BE0002638
DB09378,BE0002638
DB09381,BE0000537
DB09381,BE0002638
DB09383,BE0002362
DB09383,BE0000530
DB09383,BE0000557
DB09389,BE0000539
DB09389,BE0000132
DB09389,BE0002638
DB09389,BE0002090
DB09389,BE0000350
DB09395,BE0010064
DB09418,BE0000530
DB09418,BE0008659
DB09421,BE0000071
DB09422,BE0005055
DB09436,BE0008680
DB09436,BE0005055
DB09449,BE0008680
DB09449,BE0008681
DB09449,BE0008682
DB09449,BE0008683
DB09449,BE0000033
DB09456,BE0000858
DB09456,BE0002433
DB09456,BE0001183
DB09456,BE0000267
DB09460,BE0000322
DB09460,BE0000535
DB09460,BE0002437
DB09460,BE0001007
DB09462,BE0003768
DB09462,BE0004496
DB09462,BE0000400
DB09462,BE0004522
DB09462,BE0003957
DB09462,BE0004619
DB09462,BE0003814
DB09462,BE0003094
DB09462,BE0001565
DB09462,BE0003206
DB09462,BE0002755
DB09462,BE0002517
DB09462,BE0000819
DB09462,BE0000554
DB09462,BE0003533
DB09462,BE0010003
DB09462,BE0010004
DB09462,BE0002037
DB09462,BE0000322
DB09472,BE0000267
DB09472,BE0000221
DB09477,BE0005831
DB09477,BE0000732
DB09479,BE0000229
DB09479,BE0004994
DB09479,BE0005018
DB09479,BE0005026
DB09479,BE0005031
DB09479,BE0005034
DB09479,BE0005047
DB09479,BE0004852
DB09481,BE0008673
DB09481,BE0008674
DB09481,BE0004624
DB09481,BE0000442
DB09488,BE0000896
DB09498,BE0003546
DB09498,BE0008669
DB09498,BE0000012
DB09498,BE0004455
DB09499,BE0010200
DB09499,BE0003549
DB09499,BE0010199
DB09499,BE0001108
DB09502,BE0000893
DB09502,BE0001045
DB09502,BE0001057
DB09502,BE0004707
DB09502,BE0004783
DB09502,BE0005216
DB09502,BE0005217
DB09502,BE0005218
DB09502,BE0005219
DB09502,BE0005220
DB09502,BE0005221
DB09502,BE0005222
DB09502,BE0008660
DB09510,BE0008660
DB09513,BE0000085
DB09517,BE0000629
DB09517,BE0000130
DB09517,BE0000252
DB09526,BE0000705
DB09526,BE0000876
DB09526,BE0000530
DB09526,BE0000318
DB09532,BE0000123
DB09535,BE0000792
DB09535,BE0009001
DB09536,BE0005540
DB09539,BE0000105
DB09539,BE0000486
DB09546,BE0004525
DB09552,BE0000442
DB09555,BE0002363
DB09555,BE0002638
DB09555,BE0003648
DB09555,BE0003647
DB09555,BE0000767
DB09559,BE0000033
DB09564,BE0000858
DB09564,BE0002433
DB09564,BE0001183
DB09564,BE0000530
DB09564,BE0008719
DB09568,BE0000317
DB09568,BE0004500
DB09568,BE0000377
DB09568,BE0002247
DB09568,BE0000239
DB09568,BE0004866
DB09568,BE0000935
DB09568,BE0001179
DB09568,BE0002638
DB09570,BE0002433
DB09570,BE0003549
DB09570,BE0002887
DB09570,BE0002363
DB09570,BE0003536
DB09570,BE0002793
DB09570,BE0000865
DB09571,BE0002638
DB10534,BE0000029
DB10770,BE0000918
DB10770,BE0000565
DB10770,BE0001861
DB10770,BE0000689
DB10770,BE0000944
DB10770,BE0000748
DB10770,BE0000628
DB10770,BE0000205
DB10770,BE0000984
DB10770,BE0000704
DB10770,BE0000689
DB10772,BE0000767
DB10772,BE0000628
DB10772,BE0001051
DB10772,BE0000918
DB10772,BE0000944
DB10772,BE0000852
DB10772,BE0001861
DB10772,BE0000984
DB10772,BE0000704
DB10772,BE0000163
DB10772,BE0000748
DB10772,BE0009883
DB11059,BE0000557
DB11064,BE0000132
DB11064,BE0000123
DB11064,BE0004836
DB11071,BE0000262
DB11071,BE0002446
DB11075,BE0000457
DB11077,BE0002476
DB11077,BE0000421
DB11077,BE0000009
DB11077,BE0000927
DB11077,BE0001032
DB11077,BE0000017
DB11079,BE0000262
DB11079,BE0000180
DB11081,BE0000507
DB11085,BE0000956
DB11087,BE0000090
DB11090,BE0002499
DB11090,BE0003501
DB11090,BE0000816
DB11091,BE0001207
DB11091,BE0000896
DB11091,BE0000509
DB11093,BE0002109
DB11093,BE0008691
DB11093,BE0005812
DB11093,BE0008692
DB11093,BE0008693
DB11093,BE0002145
DB11093,BE0001011
DB11093,BE0008694
DB11093,BE0001177
DB11093,BE0008695
DB11093,BE0005259
DB11093,BE0008696
DB11093,BE0002950
DB11093,BE0008697
DB11093,BE0008698
DB11093,BE0000885
DB11093,BE0008699
DB11093,BE0008700
DB11093,BE0008701
DB11093,BE0000418
DB11093,BE0008702
DB11093,BE0008703
DB11093,BE0008704
DB11093,BE0008705
DB11093,BE0008706
DB11093,BE0008707
DB11093,BE0008708
DB11093,BE0008709
DB11093,BE0008710
DB11093,BE0008711
DB11093,BE0005274
DB11093,BE0004557
DB11093,BE0008690
DB11093,BE0004083
DB11093,BE0000530
DB11093,BE0005102
DB11093,BE0000986
DB11093,BE0005112
DB11093,BE0000739
DB11093,BE0005295
DB11093,BE0008712
DB11093,BE0005296
DB11093,BE0008713
DB11093,BE0008714
DB11093,BE0008715
DB11093,BE0008716
DB11093,BE0000779
DB11094,BE0001141
DB11094,BE0000524
DB11094,BE0000443
DB11094,BE0002638
DB11094,BE0003753
DB11095,BE0004849
DB11098,BE0000502
DB11098,BE0000537
DB11100,BE0002375
DB11113,BE0003522
DB11113,BE0000003
DB11118,BE0002240
DB11118,BE0004671
DB11118,BE0000923
DB11120,BE0000501
DB11124,BE0000575
DB11124,BE0000289
DB11124,BE0000572
DB11124,BE0000342
DB11124,BE0000172
DB11124,BE0000694
DB11124,BE0000715
DB11124,BE0001012
DB11124,BE0000816
DB11127,BE0001979
DB11127,BE0005533
DB11127,BE0000420
DB11130,BE0000632
DB11130,BE0000770
DB11130,BE0002363
DB11130,BE0002638
DB11130,BE0000530
DB11130,BE0003777
DB11130,BE0001023
DB11131,BE0009001
DB11132,BE0000215
DB11133,BE0000071
DB11133,BE0005540
DB11133,BE0000262
DB11133,BE0000248
DB11133,BE0000530
DB11134,BE0001140
DB11134,BE0004605
DB11135,BE0000648
DB11135,BE0001979
DB11135,BE0001173
DB11136,BE0000510
DB11136,BE0004902
DB11148,BE0009159
DB11148,BE0002180
DB11148,BE0000925
DB11148,BE0000530
DB11148,BE0004347
DB11155,BE0003543
DB11155,BE0001111
DB11155,BE0005562
DB11156,BE0000092
DB11156,BE0000421
DB11156,BE0009063
DB11157,BE0004660
DB11157,BE0003789
DB11157,BE0009144
DB11160,BE0000048
DB11166,BE0000216
DB11166,BE0000092
DB11181,BE0000560
DB11181,BE0000045
DB11181,BE0000405
DB11181,BE0000247
DB11181,BE0002705
DB11181,BE0003751
DB11182,BE0000530
DB11182,BE0000994
DB11182,BE0000510
DB11182,BE0009373
DB11186,BE0000090
DB11186,BE0009738
DB11186,BE0000770
DB11186,BE0002442
DB11193,BE0001220
DB11195,BE0001225
DB11195,BE0001330
DB11195,BE0001214
DB11195,BE0001361
DB11195,BE0002433
DB11198,BE0002638
DB11198,BE0009546
DB11201,BE0000262
DB11201,BE0000252
DB11217,BE0000530
DB11217,BE0000557
DB11219,BE0000132
DB11219,BE0000792
DB11219,BE0000123
DB11219,BE0000685
DB11221,BE0009358
DB11221,BE0000442
DB11235,BE0000092
DB11235,BE0000560
DB11235,BE0000045
DB11235,BE0000405
DB11235,BE0000247
DB11235,BE0009339
DB11251,BE0002638
DB11251,BE0004020
DB11251,BE0000499
DB11251,BE0000643
DB11251,BE0000076
DB11251,BE0000256
DB11251,BE0000339
DB11251,BE0005852
DB11251,BE0000189
DB11251,BE0001032
DB11251,BE0000971
DB11254,BE0001035
DB11254,BE0000252
DB11254,BE0000734
DB11256,BE0001048
DB11256,BE0004711
DB11256,BE0000088
DB11263,BE0004862
DB11273,BE0000756
DB11274,BE0004889
DB11274,BE0002638
DB11274,BE0009376
DB11278,BE0000289
DB11278,BE0004888
DB11294,BE0004790
DB11294,BE0004082
DB11294,BE0001021
DB11300,BE0000004
DB11300,BE0009075
DB11300,BE0000538
DB11300,BE0002091
DB11300,BE0002092
DB11300,BE0000041
DB11300,BE0000016
DB11300,BE0000928
DB11300,BE0008986
DB11300,BE0000538
DB11311,BE0002091
DB11311,BE0000004
DB11311,BE0003407
DB11311,BE0000216
DB11311,BE0000041
DB11312,BE0000016
DB11312,BE0000017
DB11323,BE0000262
DB11323,BE0001023
DB11324,BE0000005
DB11327,BE0000262
DB11327,BE0001161
DB11328,BE0009352
DB11338,BE0000934
DB11338,BE0000025
DB11338,BE0000628
DB11338,BE0001023
DB11345,BE0003416
DB11345,BE0001122
DB11345,BE0001186
DB11345,BE0000509
DB11348,BE0002109
DB11348,BE0008691
DB11348,BE0005812
DB11348,BE0008692
DB11348,BE0008693
DB11348,BE0002145
DB11348,BE0001011
DB11348,BE0008694
DB11348,BE0001177
DB11348,BE0008695
DB11348,BE0005259
DB11348,BE0008696
DB11348,BE0002950
DB11348,BE0008697
DB11348,BE0008698
DB11348,BE0000885
DB11348,BE0008699
DB11348,BE0008700
DB11348,BE0008701
DB11348,BE0000418
DB11348,BE0008702
DB11348,BE0008703
DB11348,BE0008704
DB11348,BE0008705
DB11348,BE0008706
DB11348,BE0008707
DB11348,BE0008708
DB11348,BE0008709
DB11348,BE0008710
DB11348,BE0008711
DB11348,BE0005274
DB11348,BE0004557
DB11348,BE0008690
DB11348,BE0004083
DB11348,BE0000530
DB11348,BE0005055
DB11348,BE0008680
DB11348,BE0008681
DB11348,BE0008682
DB11348,BE0008683
DB11348,BE0005102
DB11348,BE0000986
DB11348,BE0005112
DB11348,BE0000739
DB11348,BE0005295
DB11348,BE0008712
DB11348,BE0005296
DB11348,BE0008713
DB11348,BE0008714
DB11348,BE0008715
DB11348,BE0008716
DB11348,BE0009375
DB11358,BE0000888
DB11358,BE0002246
DB11358,BE0000530
DB11359,BE0000475
DB11362,BE0002705
DB11362,BE0002887
DB11362,BE0002638
DB11362,BE0001004
DB11362,BE0003659
DB11362,BE0001032
DB11362,BE0000359
DB11363,BE0001067
DB11363,BE0001032
DB11363,BE0009664
DB11365,BE0004136
DB11365,BE0000488
DB11367,BE0000302
DB11367,BE0002638
DB11383,BE0000090
DB11386,BE0000510
DB11397,BE0002180
DB11397,BE0000530
DB11397,BE0002638
DB11400,BE0002433
DB11404,BE0002638
DB11405,BE0003963
DB11421,BE0000132
DB11425,BE0000132
DB11429,BE0001032
DB11430,BE0009555
DB11431,BE0009556
DB11431,BE0002638
DB11442,BE0002433
DB11443,BE0000132
DB11447,BE0002433
DB11450,BE0009550
DB11455,BE0002638
DB11459,BE0002638
DB11470,BE0004864
DB11478,BE0000685
DB11478,BE0002638
DB11487,BE0002362
DB11487,BE0002433
DB11491,BE0000507
DB11496,BE0002433
DB11511,BE0003543
DB11511,BE0002638
DB11529,BE0000123
DB11541,BE0001032
DB11544,BE0004782
DB11560,BE0000879
DB11560,BE0002793
DB11560,BE0002638
DB11560,BE0000033
DB11564,BE0000858
DB11564,BE0002433
DB11564,BE0000033
DB11567,BE0000858
DB11567,BE0002433
DB11567,BE0000033
DB11568,BE0000858
DB11568,BE0002433
DB11568,BE0005863
DB11569,BE0000041
DB11571,BE0000016
DB11571,BE0001021
DB11571,BE0000004
DB11571,BE0009075
DB11571,BE0000538
DB11571,BE0002091
DB11571,BE0002092
DB11571,BE0000041
DB11572,BE0000016
DB11572,BE0000538
DB11572,BE0002091
DB11572,BE0002092
DB11572,BE0008651
DB11574,BE0002638
DB11574,BE0002362
DB11574,BE0003612
DB11574,BE0003550
DB11574,BE0001032
DB11574,BE0004701
DB11575,BE0002638
DB11575,BE0000530
DB11575,BE0000925
DB11575,BE0001032
DB11575,BE0001004
DB11575,BE0003659
DB11575,BE0004888
DB11580,BE0000246
DB11581,BE0002638
DB11581,BE0001032
DB11581,BE0001067
DB11581,BE0001004
DB11581,BE0004797
DB11582,BE0003517
DB11582,BE0004889
DB11586,BE0002638
DB11586,BE0002362
DB11586,BE0003336
DB11586,BE0003549
DB11586,BE0002793
DB11586,BE0003536
DB11586,BE0002363
DB11586,BE0001004
DB11586,BE0003659
DB11586,BE0001042
DB11586,BE0001032
DB11586,BE0000694
DB11587,BE0004467
DB11588,BE0000734
DB11590,BE0000030
DB11590,BE0000229
DB11590,BE0000648
DB11590,BE0000816
DB11590,BE0004453
DB11590,BE0000530
DB11590,BE0004522
DB11590,BE0000442
DB11591,BE0002369
DB11591,BE0003642
DB11591,BE0001042
DB11591,BE0003441
DB11595,BE0003436
DB11595,BE0001838
DB11596,BE0002389
DB11597,BE0000280
DB11598,BE0001164
DB11601,BE0009755
DB11604,BE0001777
DB11605,BE0000956
DB11605,BE0000071
DB11605,BE0004866
DB11606,BE0001043
DB11607,BE0000516
DB11611,BE0002793
DB11611,BE0003642
DB11611,BE0001042
DB11611,BE0008651
DB11613,BE0003549
DB11613,BE0002887
DB11613,BE0002638
DB11613,BE0001032
DB11613,BE0001067
DB11613,BE0001004
DB11613,BE0003659
DB11613,BE0001042
DB11613,BE0005561
DB11614,BE0000442
DB11614,BE0002638
DB11614,BE0002793
DB11614,BE0003536
DB11614,BE0002363
DB11614,BE0000685
DB11619,BE0000557
DB11619,BE0000794
DB11619,BE0000132
DB11619,BE0000203
DB11619,BE0000123
DB11619,BE0002638
DB11619,BE0000266
DB11623,BE0001139
DB11626,BE0000949
DB11626,BE0002089
DB11632,BE0003536
DB11632,BE0002887
DB11632,BE0002793
DB11632,BE0002433
DB11632,BE0003549
DB11632,BE0001032
DB11632,BE0001067
DB11632,BE0003659
DB11632,BE0001042
DB11632,BE0001004
DB11632,BE0000690
DB11633,BE0000090
DB11633,BE0000430
DB11633,BE0001030
DB11633,BE0005190
DB11633,BE0000708
DB11633,BE0004717
DB11633,BE0003604
DB11633,BE0000672
DB11633,BE0000197
DB11633,BE0002638
DB11633,BE0002362
DB11633,BE0002887
DB11633,BE0002793
DB11633,BE0003536
DB11633,BE0002363
DB11633,BE0003549
DB11633,BE0003538
DB11633,BE0003682
DB11633,BE0001032
DB11633,BE0001067
DB11633,BE0003647
DB11633,BE0001032
DB11635,BE0004727
DB11635,BE0002638
DB11635,BE0000643
DB11635,BE0000189
DB11635,BE0000802
DB11635,BE0004750
DB11635,BE0004751
DB11635,BE0000119
DB11635,BE0000076
DB11635,BE0000256
DB11635,BE0000339
DB11635,BE0005852
DB11635,BE0002638
DB11636,BE0009325
DB11637,BE0002638
DB11637,BE0000530
DB11637,BE0000925
DB11637,BE0005013
DB11638,BE0000135
DB11638,BE0001170
DB11638,BE0003840
DB11638,BE0009022
DB11638,BE0009097
DB11638,BE0000904
DB11638,BE0004554
DB11638,BE0004174
DB11638,BE0005284
DB11638,BE0009098
DB11638,BE0005806
DB11638,BE0009074
DB11638,BE0004528
DB11638,BE0005807
DB11638,BE0009099
DB11638,BE0005795
DB11638,BE0001089
DB11638,BE0000720
DB11638,BE0001199
DB11638,BE0008960
DB11638,BE0009100
DB11638,BE0009026
DB11638,BE0009101
DB11638,BE0003432
DB11638,BE0009102
DB11638,BE0009095
DB11638,BE0000425
DB11638,BE0000068
DB11638,BE0004493
DB11638,BE0003475
DB11638,BE0000589
DB11638,BE0003419
DB11638,BE0004118
DB11638,BE0004454
DB11638,BE0000088
DB11638,BE0001014
DB11638,BE0005844
DB11638,BE0009104
DB11638,BE0009105
DB11638,BE0009106
DB11638,BE0003828
DB11638,BE0009107
DB11638,BE0009108
DB11638,BE0009109
DB11638,BE0009110
DB11638,BE0009111
DB11638,BE0009112
DB11638,BE0009113
DB11638,BE0009114
DB11638,BE0009115
DB11638,BE0009116
DB11638,BE0009117
DB11638,BE0009118
DB11638,BE0008965
DB11638,BE0009119
DB11638,BE0004503
DB11638,BE0009120
DB11638,BE0009160
DB11638,BE0009122
DB11638,BE0003844
DB11638,BE0009037
DB11638,BE0001340
DB11638,BE0004469
DB11638,BE0009123
DB11638,BE0003775
DB11638,BE0003402
DB11638,BE0001408
DB11638,BE0000143
DB11638,BE0001683
DB11638,BE0000542
DB11638,BE0001009
DB11638,BE0008977
DB11638,BE0009161
DB11638,BE0002467
DB11638,BE0009162
DB11638,BE0000292
DB11638,BE0004598
DB11638,BE0009103
DB11638,BE0009163
DB11638,BE0009164
DB11638,BE0009165
DB11638,BE0009166
DB11638,BE0009167
DB11638,BE0009168
DB11638,BE0009170
DB11638,BE0009171
DB11638,BE0009172
DB11638,BE0009173
DB11638,BE0009174
DB11638,BE0009175
DB11638,BE0009176
DB11638,BE0001448
DB11638,BE0009177
DB11638,BE0009178
DB11638,BE0009179
DB11638,BE0009180
DB11638,BE0009181
DB11638,BE0009182
DB11638,BE0001516
DB11638,BE0009183
DB11638,BE0009184
DB11638,BE0009185
DB11638,BE0009186
DB11638,BE0009187
DB11638,BE0009188
DB11638,BE0009189
DB11638,BE0009190
DB11638,BE0009191
DB11638,BE0009192
DB11638,BE0009193
DB11638,BE0009194
DB11638,BE0009195
DB11638,BE0009196
DB11638,BE0009197
DB11638,BE0009198
DB11638,BE0009199
DB11638,BE0009200
DB11638,BE0009201
DB11638,BE0009202
DB11638,BE0009203
DB11638,BE0009204
DB11638,BE0009205
DB11638,BE0009206
DB11638,BE0009207
DB11638,BE0009208
DB11638,BE0009209
DB11638,BE0009210
DB11638,BE0009211
DB11638,BE0009212
DB11638,BE0009213
DB11638,BE0009214
DB11638,BE0009740
DB11638,BE0009216
DB11638,BE0009217
DB11638,BE0009218
DB11638,BE0009219
DB11638,BE0009220
DB11638,BE0001694
DB11638,BE0009221
DB11638,BE0009222
DB11638,BE0009223
DB11638,BE0009224
DB11638,BE0003172
DB11638,BE0009225
DB11638,BE0009226
DB11638,BE0009227
DB11638,BE0009228
DB11638,BE0009229
DB11638,BE0009230
DB11638,BE0009231
DB11638,BE0009232
DB11638,BE0009233
DB11638,BE0009234
DB11638,BE0009235
DB11638,BE0009236
DB11638,BE0009237
DB11638,BE0009238
DB11638,BE0009239
DB11638,BE0009240
DB11638,BE0009241
DB11638,BE0009242
DB11638,BE0009244
DB11638,BE0009245
DB11638,BE0009246
DB11638,BE0009247
DB11638,BE0009248
DB11638,BE0009249
DB11638,BE0009741
DB11638,BE0009251
DB11638,BE0009252
DB11638,BE0009253
DB11638,BE0009254
DB11638,BE0009255
DB11638,BE0009256
